Unnamed: 0,rating,industry,content,masked_subcat,masked_keyword,catering|environment,catering|price,catering|cusine,catering|service,hotel|environment,hotel|price,hotel|service,attraction|environment,attraction|price,attraction|transportation,banking_finance_insurance|product,banking_finance_insurance|service,banking_finance_insurance|price,industry_granular,explaination,sentiment_score,sentiment_label,path_keywords_dict,path_counts,path_list,true_label_array,false_label_array,Got Correct,Accuracy,is_marked,Unnamed: 28,Unnamed: 29
154281,4,attraction,large complex consisting of two skyscrapers an ultra luxury hotel a large shopping mall and a subway station beneath it the higher ifc 2 skyscraper is visible from anywhere ,"['price', 'transportation']","['subway station', 'ultra', 'subway', 'station']",0,0,0,0,0,0,0,0,1,1,0,0,0,attraction|price,"[""\n  Attributes: Luxury, Price\nThe review mentions the 'ultra luxury' hotel, which implies that the complex offers a high-end experience at a reasonable price. This is likely to be a major factor in the positive sentiment expressed in the review.\n\n- Analyzing '('attraction', 'location')' (mentioned 1 times): \n  Keywords: ['visible']\n  Attributes: Visibility, Location\nThe review mentions that the higher IFC 2 skysc"", '\n  Attributes: Convenience, Accessibility\nThe review mentions the presence of a subway station beneath the complex, which implies that the complex is easily accessible and convenient for commuters. This is likely to be a major factor in the positive sentiment expressed in the review.']",4,positive,"defaultdict(<class 'list'>, {('attraction', 'price', 'others'): ['ultra'], ('attraction', 'transportation', 'others'): ['subway station', 'subway', 'station']})","Counter({('attraction', 'transportation', 'others'): 3, ('attraction', 'price', 'others'): 1})","[{'path': ('attraction', 'price'), 'count': 1, 'keywords': ['ultra']}, {'path': ('attraction', 'transportation'), 'count': 3, 'keywords': ['subway', 'station', 'subway station']}]","[(""attraction, price""):"""", (""attraction, transportation""):""""]","[('attraction, environment': '')]",,,,,
152561,5,attraction,so easy to use buy tickets at the airport and then walk on to the train the bus service at the other end was efficient and free and covers a lot of the main hotels group tickets are cheaper 3 or more ,"['price', 'transportation']","['bus', 'tickets', 'airport', 'cheap', 'ticket', 'bus service', 'buy', 'train']",0,0,0,0,0,0,0,0,1,1,0,0,0,attraction|price,"[""\n  Attributes: convenience, affordability, reliability\n\nThe review mentions the convenience of buying tickets at the airport and then walking on to the train, as well as the affordability and reliability of the bus service at the other end. The review also mentions the availability of group tickets, which are cheaper for 3 or more people. These attributes of convenience, affordability, and reliability contribute to the overall positive sentiment expressed in the review. \n\n- Analyzing '('attraction', 'service')'"", '\n  Attributes: affordability, value\n\nThe review mentions the availability of group tickets, which are cheaper for 3 or more people. This attribute of affordability contributes to the overall positive sentiment expressed in the review. Additionally, the review mentions the ability to buy tickets, which implies value for money. This attribute of value also contributes to the overall positive sentiment expressed in the review.']",5,positive,"defaultdict(<class 'list'>, {('attraction', 'transportation', 'others'): ['bus', 'airport', 'ticket', 'bus service', 'train'], ('attraction', 'transportation', 'flight'): ['tickets'], ('attraction', 'price', 'others'): ['cheap', 'buy']})","Counter({('attraction', 'transportation', 'others'): 5, ('attraction', 'price', 'others'): 2, ('attraction', 'transportation', 'flight'): 1})","[{'path': ('attraction', 'transportation'), 'count': 6, 'keywords': ['airport', 'train', 'ticket', 'bus service', 'tickets', 'bus']}, {'path': ('attraction', 'price'), 'count': 2, 'keywords': ['cheap', 'buy']}]","[(""attraction, transportation""):"""", (""attraction, price""):""""]","[('attraction, environment': '')]",,,,,
165250,4,attraction,the free walking tour is for free the guide just get tips from the members so that is the reason why the quality is very high and it is i get known the history from hk in this 2 5h tour through kawloon get some real local ideas where to go the next days perfekt for single travelers cause u get known mich other travelers in this tours do it ,"['price', 'environment', 'transportation']","['travel', 'travelers', 'single', 'traveler']",0,0,0,0,0,0,0,1,1,1,0,0,0,attraction|price,"[""\n  Attributes: The tour is free, and the guide is only compensated through tips. This makes the quality of the tour very high, and it is perfect for single travelers as they can meet other travelers on the tour.\n\n- Analyzing '('attraction', 'experience')' (mentioned 1 times): \n  Keywords: ['history', 'local', 'real']\n  Attributes: The tour provides a comprehensive overview of the history of Hong Kong, and gives real"", '\n  Attributes: The tour is perfect for single travelers as they can meet other travelers on the tour, and it provides a convenient way to explore the city.']",4,positive,"defaultdict(<class 'list'>, {('attraction', 'price', 'others'): ['single'], ('attraction', 'transportation', 'others'): ['traveler', 'travel', 'travelers']})","Counter({('attraction', 'transportation', 'others'): 3, ('attraction', 'price', 'others'): 1})","[{'path': ('attraction', 'price'), 'count': 1, 'keywords': ['single']}, {'path': ('attraction', 'transportation'), 'count': 3, 'keywords': ['travelers', 'travel', 'traveler']}]","[(""attraction, price""):"""", (""attraction, transportation""):""""]","[('attraction, environment': '')]",,,,,
187142,3,attraction,this is a decent plaza in the center of town nothing too spectacular but certainly functional and a an historic landmark as it used to be the tallest building in hong kong ,['price'],"['spec', 'enter']",0,0,0,0,0,0,0,0,1,0,0,0,0,attraction|price,"[""\n  Attributes: The plaza is located in the center of town, making it easily accessible and convenient for visitors. Additionally, the plaza is an historic landmark, having been the tallest building in Hong Kong at one point. \n\n- Analyzing '('quality', 'service')' (mentioned 1 time): \n  Keywords: ['decent']\n  Attributes: The review mentions that the plaza is 'decent', suggesting that it is of average quality and service. \n""]",3,negative,"defaultdict(<class 'list'>, {('attraction', 'price', 'others'): ['spec', 'enter']})","Counter({('attraction', 'price', 'others'): 2})","[{'path': ('attraction', 'price'), 'count': 2, 'keywords': ['spec', 'enter']}]","[(""attraction, price""):""""]","[('attraction, environment': ''), ('attraction, transportation': '')]",,,,,
171419,4,attraction,its not only a park but a walkway a bicycle lane with the memorial tower in it we visited on saturday morning the weather was pretty cloudy but there has lots of people the walkway links tai wo estate to tai po industrial area you can see clearly the smokes come out from the high tall tubes at the end of the walkway ,"['environment', 'transportation']","['park', 'tub']",0,0,0,0,0,0,0,1,0,1,0,0,0,attraction|environment,"[""\n  Attributes: The park provides a walkway and bicycle lane, connecting Tai Wo Estate to Tai Po Industrial Area. The walkway is also home to a memorial tower.\n\nThe presence of a park, walkway, and bicycle lane provide a convenient and enjoyable way to travel between the two areas. The memorial tower adds a sense of history and nostalgia to the experience, making it more memorable and enjoyable. \n\n- Analyzing '('weather', 'atmosphere')' (""]",4,positive,"defaultdict(<class 'list'>, {('attraction', 'transportation', 'shuttle bus'): ['park', 'tub']})","Counter({('attraction', 'transportation', 'shuttle bus'): 2})","[{'path': ('attraction', 'transportation'), 'count': 2, 'keywords': ['park', 'tub']}]","[(""attraction, transportation""):""""]","[('attraction, environment': ''), ('attraction, price': '')]",,,,,
150061,5,attraction,we stayed here not knowing how cool it was going to be everything i wanted in hong kong but for great prices ,['price'],"['price', 'great prices', 'great price', 'want', 'prices', 'wanted']",0,0,0,0,0,0,0,0,1,0,0,0,0,attraction|price,"[""\n  Attributes: The review mentions that the attraction offered great prices, which is likely to have been a major factor in the positive sentiment expressed. The review also mentions that the attraction offered everything the reviewer wanted, which implies that the prices were reasonable and attractive. \n\n- Analyzing '('cool', 'surprise')' (mentioned 3 times): \n  Keywords: ['cool', 'surprise']\n  Attributes: The review mentions that the attraction was 'cool', which""]",5,positive,"defaultdict(<class 'list'>, {('attraction', 'price', 'others'): ['price', 'great prices', 'great price', 'prices', 'want', 'wanted']})","Counter({('attraction', 'price', 'others'): 6})","[{'path': ('attraction', 'price'), 'count': 6, 'keywords': ['great prices', 'wanted', 'great price', 'price', 'prices', 'want']}]","[(""attraction, price""):""""]","[('attraction, environment': ''), ('attraction, transportation': '')]",,,,,
194182,5,attraction,a beautiful park with lots of greenery and water features a real oasis in the middle of the city there is a little caf to eat at but also little vendors that sell drinks and snacks there are also a few stalls of local handmade jewellery to buy ,"['price', 'environment', 'transportation']","['sell', 'feature', 'features', 'buy', 'park']",0,0,0,0,0,0,0,1,1,1,0,0,0,attraction|price,"[""\n  Attributes: The park is beautiful with lots of greenery and water features, making it a real oasis in the middle of the city. This provides a pleasant and calming atmosphere, which is likely to be a major factor in the positive sentiment expressed in the review.\n\n- Analyzing '('amenities', 'food')' (mentioned 2 times): \n  Keywords: ['caf', 'vendors', 'drinks', 'snacks']\n  Attributes"", '\n  Attributes: The review mentions that there are stalls of local handmade jewellery to buy, which suggests that the park is affordable and accessible to all. This could be a contributing factor to the positive sentiment expressed in the review.']",5,positive,"defaultdict(<class 'list'>, {('attraction', 'transportation', 'shuttle bus'): ['park'], ('attraction', 'price', 'package'): ['feature', 'features'], ('attraction', 'price', 'others'): ['sell', 'buy']})","Counter({('attraction', 'price', 'package'): 2, ('attraction', 'price', 'others'): 2, ('attraction', 'transportation', 'shuttle bus'): 1})","[{'path': ('attraction', 'transportation'), 'count': 1, 'keywords': ['park']}, {'path': ('attraction', 'price'), 'count': 4, 'keywords': ['buy', 'sell', 'feature', 'features']}]","[(""attraction, transportation""):"""", (""attraction, price""):""""]","[('attraction, environment': '')]",,,,,
159234,4,attraction,taking the tram is a very different experience of hk it is the cheapest way to travel on the hong kong island it will take you from the east to the west of hong kong island or the other way round the best seats are on the upper deck either the very front or very end both will give you very good view of hong kong however only take it when you re not in rush or after the busy rush hour otherwise you ll be frustrated by the traffic ,"['price', 'environment', 'transportation']","['bus', 'cheap', 'experienc', 'seats', 'travel', 'cheapest', 'experience', 'traffic']",0,0,0,0,0,0,0,1,1,1,0,0,0,attraction|price,"['\n  Attributes: The tram is the cheapest way to travel on the Hong Kong Island, it will take you from the east to the west of Hong Kong Island or the other way round, the best seats are on the upper deck either the very front or very end both will give you very good view of Hong Kong.\n\nThe review highlights the convenience and affordability of taking the tram, as well as the great view it provides. The mention of the best seats being on the upper deck further adds', ""\n  Attributes: Taking the tram is a very different experience of HK.\n\nThe review emphasizes the unique experience of taking the tram, which adds to the overall positive sentiment. The mention of the different experience of taking the tram implies that it is a pleasant and enjoyable experience. \n\n- Analyzing '('attraction', 'convenience')' (mentioned 1 time): \n  Keywords: ['rush', 'rush hour']\n  Attributes: However only take it when"", '\n  Attributes: The tram is the cheapest way to travel on the Hong Kong Island.\n\nThe review emphasizes the affordability of taking the tram, which adds to the overall positive sentiment. The mention of the tram being the cheapest way to travel on the Hong Kong Island implies that it is a cost-effective and budget-friendly option.']",4,positive,"defaultdict(<class 'list'>, {('attraction', 'transportation', 'others'): ['traffic', 'bus', 'travel'], ('attraction', 'environment', 'others'): ['experience', 'experienc'], ('attraction', 'price', 'others'): ['cheap', 'cheapest'], ('attraction', 'transportation', 'shuttle bus'): ['seats']})","Counter({('attraction', 'transportation', 'others'): 3, ('attraction', 'environment', 'others'): 2, ('attraction', 'price', 'others'): 2, ('attraction', 'transportation', 'shuttle bus'): 1})","[{'path': ('attraction', 'transportation'), 'count': 4, 'keywords': ['bus', 'travel', 'traffic', 'seats']}, {'path': ('attraction', 'environment'), 'count': 2, 'keywords': ['experienc', 'experience']}, {'path': ('attraction', 'price'), 'count': 2, 'keywords': ['cheap', 'cheapest']}]","[(""attraction, transportation""):"""", (""attraction, environment""):"""", (""attraction, price""):""""]",[],,,,,
187354,3,attraction,the shopping at t1 is so so but counter a3 at the arrival hall provides good package deals to disneyland and ocean park ,"['price', 'transportation']","['package deals', 'good package deals', 'deals', 'package deal', 'deal', 'park']",0,0,0,0,0,0,0,0,1,1,0,0,0,attraction|price,"[""\n  Attributes: convenience, package deals\n\nThe review mentions that the shopping at T1 is so-so, but counter A3 at the arrival hall provides good package deals to Disneyland and Ocean Park. This suggests that the convenience of the transportation and the package deals offered at counter A3 are attractive features that contribute to the positive sentiment expressed in the review. \n\n\n- Analyzing '('attraction', 'entertainment')' (mentioned 1 times): \n  Keywords"", '\n  Attributes: affordability, value\n\nThe review mentions that counter A3 at the arrival hall provides good package deals to Disneyland and Ocean Park. This suggests that the affordability and value of the package deals offered at counter A3 are attractive features that contribute to the positive sentiment expressed in the review.']",3,negative,"defaultdict(<class 'list'>, {('attraction', 'transportation', 'shuttle bus'): ['park'], ('attraction', 'price', 'others'): ['package deals', 'good package deals', 'deals', 'package deal', 'deal']})","Counter({('attraction', 'price', 'others'): 5, ('attraction', 'transportation', 'shuttle bus'): 1})","[{'path': ('attraction', 'transportation'), 'count': 1, 'keywords': ['park']}, {'path': ('attraction', 'price'), 'count': 5, 'keywords': ['package deals', 'deal', 'package deal', 'deals', 'good package deals']}]","[(""attraction, transportation""):"""", (""attraction, price""):""""]","[('attraction, environment': '')]",,,,,
151703,5,attraction,the food tour with ashley was a great experience for us and we would definitly recommend this tour all of our questions were answerd and we tried a lot of different food thanks ,"['price', 'environment']","['answer', 'experienc', 'men', 'experience']",0,0,0,0,0,0,0,1,1,0,0,0,0,attraction|price,"[""\n  Attributes: The tour was affordable and all of the questions were answered.\n\nThe tour was affordable, which likely contributed to the positive sentiment expressed in the review. Additionally, the fact that all of the questions were answered likely added to the overall satisfaction with the tour. \n\n\n- Analyzing '('food', 'taste')' (mentioned 2 times): \n  Keywords: ['tried', 'great']\n  Attributes: The food was great and they tried"", '\n  Attributes: The tour was a great experience and they had a lot of fun.\n\nThe tour was a great experience, which likely contributed to the positive sentiment expressed in the review. Additionally, the fact that they had a lot of fun likely added to the overall satisfaction with the tour.']",5,positive,"defaultdict(<class 'list'>, {('attraction', 'price', 'package'): ['answer'], ('attraction', 'environment', 'others'): ['experience', 'experienc'], ('attraction', 'environment', 'attraction'): ['men']})","Counter({('attraction', 'environment', 'others'): 2, ('attraction', 'price', 'package'): 1, ('attraction', 'environment', 'attraction'): 1})","[{'path': ('attraction', 'price'), 'count': 1, 'keywords': ['answer']}, {'path': ('attraction', 'environment'), 'count': 3, 'keywords': ['men', 'experienc', 'experience']}]","[(""attraction, price""):"""", (""attraction, environment""):""""]","[('attraction, transportation': '')]",,,,,
26552,5,banking_finance_insurance,i had a very productive telephone chat with the advisor kai he was professional and very knowledgeable he was able to assess my needs quickly and suggest a really good deal with a well respected company he has followed up our call promptly sending me the relevant paperwork the next day and responding to query emails straight away he left me his personal number and suggested i contact him to help me through my first claim ,"['price', 'product']","['low', 'per', 'straight', 'owed', 'pro', 'owe']",0,0,0,0,0,0,0,0,0,0,1,0,1,banking_finance_insurance|price,"[""\n  Attributes: Professionalism, affordability, transparency, and reliability.\n\nThe review mentions the advisor's professionalism and knowledge, which suggests that the customer was satisfied with the quality of service they received. Additionally, the review mentions that the advisor was able to suggest a good deal with a well-respected company, which implies that the customer was satisfied with the price of the deal. Furthermore, the review mentions that the advisor was transparent and reliable, which suggests that the customer was confident in the advisor""]",5,positive,"defaultdict(<class 'list'>, {('banking_finance_insurance', 'price', 'minimum payment'): ['owed', 'owe'], ('banking_finance_insurance', 'price', 'others'): ['low', 'per'], ('banking_finance_insurance', 'price', 'premium'): ['pro', 'straight']})","Counter({('banking_finance_insurance', 'price', 'minimum payment'): 2, ('banking_finance_insurance', 'price', 'others'): 2, ('banking_finance_insurance', 'price', 'premium'): 2})","[{'path': ('banking_finance_insurance', 'price'), 'count': 6, 'keywords': ['low', 'straight', 'pro', 'per', 'owe', 'owed']}]","[(""banking_finance_insurance, price""):""1""]","[('banking_finance_insurance, service': '0'), ('banking_finance_insurance, product': '1')]",2,0.712643678,,,
30191,5,banking_finance_insurance,absolutely first class experience would highly recommend,['price'],"['per', 'experience']",0,0,0,0,0,0,0,0,0,0,0,0,1,banking_finance_insurance|price,"[""\nThe review mentions the price of the banking, finance, and insurance services, which is likely to have been affordable and reasonable. This could have contributed to the positive sentiment expressed in the review.\n\n- Analyzing '('banking_finance_insurance', 'service')' (mentioned 1 time): \n  Keywords: ['first', 'class']\nThe review mentions the quality of the banking, finance, and insurance services, which is likely to have been of a""]",5,positive,"defaultdict(<class 'list'>, {('banking_finance_insurance', 'price', 'others'): ['per'], ('banking_finance_insurance', 'price', 'premium'): ['experience']})","Counter({('banking_finance_insurance', 'price', 'others'): 1, ('banking_finance_insurance', 'price', 'premium'): 1})","[{'path': ('banking_finance_insurance', 'price'), 'count': 2, 'keywords': ['per', 'experience']}]","[(""banking_finance_insurance, price""):""1""]","[('banking_finance_insurance, service': '1'), ('banking_finance_insurance, product': '1')]",3,,,,
38088,5,banking_finance_insurance,very helpful and friendly and got quote quickly which made getting insurance less stressful ,['price'],"['insurance', 'insurance less']",0,0,0,0,0,0,0,0,0,0,0,0,1,banking_finance_insurance|price,"[""\n  Attributes: Price, affordability\nThe review mentions that the customer found the quote quickly, which implies that the price was affordable and reasonable. This likely contributed to the customer's positive sentiment, as they were able to get the insurance they needed without having to worry about the cost. \n\n- Analyzing '('banking_finance_insurance', 'customer_service')' (mentioned 1 time): \n  Keywords: ['helpful', 'friendly']\n""]",5,positive,"defaultdict(<class 'list'>, {('banking_finance_insurance', 'price', 'premium'): ['insurance', 'insurance less']})","Counter({('banking_finance_insurance', 'price', 'premium'): 2})","[{'path': ('banking_finance_insurance', 'price'), 'count': 2, 'keywords': ['insurance less', 'insurance']}]","[(""banking_finance_insurance, price""):""0""]","[('banking_finance_insurance, service': '0'), ('banking_finance_insurance, product': '0')]",0,,,,
40654,5,banking_finance_insurance,great very helpful super professional thank you get you the best price for money ,"['price', 'product']","['per', 'pro', 'price', 'money']",0,0,0,0,0,0,0,0,0,0,1,0,1,banking_finance_insurance|price,"[""\n  Attributes: Professionalism, affordability, cost-effectiveness\n\nThe review expresses a positive sentiment towards the banking_finance_insurance service, as evidenced by the use of words such as 'pro', 'price', 'per', and 'money'. These words indicate that the customer was satisfied with the professionalism of the service, as well as its affordability and cost-effectiveness. The customer was likely pleased with the price they paid for the service, as it was likely lower than""]",5,positive,"defaultdict(<class 'list'>, {('banking_finance_insurance', 'price', 'others'): ['money', 'price', 'per'], ('banking_finance_insurance', 'price', 'premium'): ['pro']})","Counter({('banking_finance_insurance', 'price', 'others'): 3, ('banking_finance_insurance', 'price', 'premium'): 1})","[{'path': ('banking_finance_insurance', 'price'), 'count': 4, 'keywords': ['pro', 'price', 'per', 'money']}]","[(""banking_finance_insurance, price""):""1""]","[('banking_finance_insurance, service': '0'), ('banking_finance_insurance, product': '1')]",2,,,,
31700,2,banking_finance_insurance,can t recommend sam and the team enough great service and really seemed to care which is unfortunately such a rarity these days in addition to the above they are genuinely good at finding the best mortgage for your circumstances brilliant combination and a pleasure to work with ,"['price', 'product']","['mort', 'addition', 'mortgage', 'genuine']",0,0,0,0,0,0,0,0,0,0,1,0,1,banking_finance_insurance|price,"[""\n  Attributes: The review mentions that Sam and the team provided great service and genuinely cared, which is a rarity these days. In addition, they were able to find the best mortgage for the customer's circumstances. This indicates that the customer was satisfied with the price of the mortgage, which contributes to the positive sentiment.\n\n- Analyzing '('banking_finance_insurance', 'service')' (mentioned 3 times): \n  Keywords: ['great', 'care"", ""\n  Attributes: The review mentions that Sam and the team were able to find the best mortgage for the customer's circumstances. This indicates that the customer was satisfied with the product, which contributes to the positive sentiment.""]",2,negative,"defaultdict(<class 'list'>, {('banking_finance_insurance', 'price', 'premium'): ['addition'], ('banking_finance_insurance', 'price', 'minimum payment'): ['mortgage'], ('banking_finance_insurance', 'product', 'mortgage'): ['mort'], ('banking_finance_insurance', 'price', 'others'): ['genuine']})","Counter({('banking_finance_insurance', 'price', 'premium'): 1, ('banking_finance_insurance', 'price', 'minimum payment'): 1, ('banking_finance_insurance', 'product', 'mortgage'): 1, ('banking_finance_insurance', 'price', 'others'): 1})","[{'path': ('banking_finance_insurance', 'price'), 'count': 3, 'keywords': ['mortgage', 'genuine', 'addition']}, {'path': ('banking_finance_insurance', 'product'), 'count': 1, 'keywords': ['mort']}]","[(""banking_finance_insurance, price""):""1"", (""banking_finance_insurance, product""):""1""]","[('banking_finance_insurance, service': '0')]",2,,,,
43265,5,banking_finance_insurance,i can t give a high enough rating to be fair the person i spoke with samina was brilliant she talked me through everything and explained concisely thank you so much,['price'],"['rating', 'per', 'air']",0,0,0,0,0,0,0,0,0,0,0,0,1,banking_finance_insurance|price,"[""\nThe customer was pleased with the price of the services they received from the banking, finance, and insurance company. The customer was also impressed with the high rating they gave to the person they spoke with, Samina, for her concise explanation and helpfulness.\n\n- Analyzing '('banking_finance_insurance', 'service')' (mentioned 2 times): \n  Keywords: ['spoke', 'explained']\nThe customer was satisfied with the service they""]",5,positive,"defaultdict(<class 'list'>, {('banking_finance_insurance', 'price', 'others'): ['per', 'rating'], ('banking_finance_insurance', 'price', 'premium'): ['air']})","Counter({('banking_finance_insurance', 'price', 'others'): 2, ('banking_finance_insurance', 'price', 'premium'): 1})","[{'path': ('banking_finance_insurance', 'price'), 'count': 3, 'keywords': ['per', 'air', 'rating']}]","[(""banking_finance_insurance, price""):""1""]","[('banking_finance_insurance, service': '0'), ('banking_finance_insurance, product': '1')]",2,,,,
42677,5,banking_finance_insurance,james was extremely helpful and gave me plenty of options to choose from ,['price'],"['option', 'choose']",0,0,0,0,0,0,0,0,0,0,0,0,1,banking_finance_insurance|price,"[""\n  Attributes: \n  - Price: The review mentions that James provided plenty of options to choose from, which implies that he was able to offer competitive prices. This suggests that the customer was satisfied with the pricing of the services offered. \n\n- Analyzing '('banking_finance_insurance', 'service')' (mentioned 1 time): \n  Keywords: ['helpful']\n  Attributes: \n  - Service: The review mentions that James""]",5,positive,"defaultdict(<class 'list'>, {('banking_finance_insurance', 'price', 'others'): ['option'], ('banking_finance_insurance', 'price', 'premium'): ['choose']})","Counter({('banking_finance_insurance', 'price', 'others'): 1, ('banking_finance_insurance', 'price', 'premium'): 1})","[{'path': ('banking_finance_insurance', 'price'), 'count': 2, 'keywords': ['choose', 'option']}]","[(""banking_finance_insurance, price""):""1""]","[('banking_finance_insurance, service': '0'), ('banking_finance_insurance, product': '1')]",2,,,,
27784,5,banking_finance_insurance,the lady i spoke to explained things in a way i understood she was so polite and helpful and wsnt rude or try to push me into buying more life insurance ,"['price', 'product']","['buying', 'insurance', 'life insurance', 'buy']",0,0,0,0,0,0,0,0,0,0,1,0,1,banking_finance_insurance|price,"[""\n  Attributes: The customer was pleased with the price of the insurance, as they were not pushed into buying more than they needed.\n\n- Analyzing '('banking_finance_insurance', 'service')' (mentioned 3 times): \n  Keywords: ['polite', 'helpful', 'rude']\n  Attributes: The customer was satisfied with the service they received, as the representative was polite and helpful, and not rude or pushy.\n""]",5,positive,"defaultdict(<class 'list'>, {('banking_finance_insurance', 'price', 'others'): ['buying', 'buy'], ('banking_finance_insurance', 'price', 'premium'): ['insurance', 'life insurance']})","Counter({('banking_finance_insurance', 'price', 'others'): 2, ('banking_finance_insurance', 'price', 'premium'): 2})","[{'path': ('banking_finance_insurance', 'price'), 'count': 4, 'keywords': ['buy', 'insurance', 'buying', 'life insurance']}]","[(""banking_finance_insurance, price""):""1""]","[('banking_finance_insurance, service': '0'), ('banking_finance_insurance, product': 1'')]",2,,,,
31433,5,banking_finance_insurance,really helpful experience i have never done anything like this and i found it difficult and confusing at first but the employee on the phone dom or dominic was extremely understanding helped me a lot through understanding questions and was easy to talk to honestly amazing work ,['price'],"['per', 'experience']",0,0,0,0,0,0,0,0,0,0,0,0,1,banking_finance_insurance|price,"[""\nThe customer was pleased with the price of the banking, finance, and insurance services they received. The customer was also satisfied with the experience they had, which likely contributed to the overall positive sentiment. \n\n- Analyzing '('banking_finance_insurance', 'customer_service')' (mentioned 3 times): \n  Keywords: ['employee', 'phone', 'dom', 'dominic', 'understanding', 'questions', 'talk']""]",5,positive,"defaultdict(<class 'list'>, {('banking_finance_insurance', 'price', 'others'): ['per'], ('banking_finance_insurance', 'price', 'premium'): ['experience']})","Counter({('banking_finance_insurance', 'price', 'others'): 1, ('banking_finance_insurance', 'price', 'premium'): 1})","[{'path': ('banking_finance_insurance', 'price'), 'count': 2, 'keywords': ['per', 'experience']}]","[(""banking_finance_insurance, price""):""1""]","[('banking_finance_insurance, service': '0'), ('banking_finance_insurance, product': '1')]",2,,,,
44846,5,banking_finance_insurance,very helpful staff really good the extra mile thanks,['price'],['extra'],0,0,0,0,0,0,0,0,0,0,0,0,1,banking_finance_insurance|price,"[""\n  Attributes: helpful staff, going the extra mile\nThe customer was pleased with the helpful staff and their willingness to go the extra mile. This indicates that the customer was satisfied with the level of service they received, which likely contributed to the overall positive sentiment.\n\n- Analyzing '('banking_finance_insurance', 'quality')' (mentioned 0 times): \n  Keywords: []\n  Attributes: none\nNo specific attributes were mentioned in the review,""]",5,positive,"defaultdict(<class 'list'>, {('banking_finance_insurance', 'price', 'others'): ['extra']})","Counter({('banking_finance_insurance', 'price', 'others'): 1})","[{'path': ('banking_finance_insurance', 'price'), 'count': 1, 'keywords': ['extra']}]","[(""banking_finance_insurance, price""):""0""]","[('banking_finance_insurance, service': '0'), ('banking_finance_insurance, product': '1')]",1,,,,
42993,5,banking_finance_insurance,i received a professional friendly reception from ollie who took time to explain the workings of your company and explained in full detail how i could move into another health insurance without any complications ,['price'],"['insurance', 'health insurance', 'pro', 'insurance without', 'full']",0,0,0,0,0,0,0,0,0,0,0,0,1,banking_finance_insurance|price,"['\n  Attributes: Professionalism, affordability, convenience\n\nThe review mentions the professional and friendly reception from Ollie, which implies a high level of professionalism. This is further reinforced by the fact that Ollie took the time to explain the workings of the company and how the customer could move into another health insurance without any complications. This indicates that the customer was provided with a convenient and hassle-free experience. Additionally, the review mentions that the customer was provided with a full explanation, which']",5,positive,"defaultdict(<class 'list'>, {('banking_finance_insurance', 'price', 'premium'): ['insurance', 'health insurance', 'insurance without', 'pro'], ('banking_finance_insurance', 'price', 'others'): ['full']})","Counter({('banking_finance_insurance', 'price', 'premium'): 4, ('banking_finance_insurance', 'price', 'others'): 1})","[{'path': ('banking_finance_insurance', 'price'), 'count': 5, 'keywords': ['health insurance', 'insurance', 'insurance without', 'pro', 'full']}]","[(""banking_finance_insurance, price""):""1""]","[('banking_finance_insurance, service': '0'), ('banking_finance_insurance, product': '1')]",2,,,,
41594,5,banking_finance_insurance,kallum was fantastic throughout the purchase of my new apartment every detail was well explained and i was kept informed of my application process kallum was on hand to answer all my questions as and when they arouse couldn t be happier with the service i received and i would highly recommend kallum and this company to my friends and family ,"['price', 'product']","['pro', 'purchase', 'apartment']",0,0,0,0,0,0,0,0,0,0,1,0,1,banking_finance_insurance|price,"[""\n  Attributes: The review mentions that Kallum was fantastic throughout the purchase of the new apartment, which implies that the price was reasonable and the process was smooth. This likely contributed to the positive sentiment expressed in the review.\n\n- Analyzing '('banking_finance_insurance', 'service')' (mentioned 3 times): \n  Keywords: ['fantastic', 'well explained', 'on hand']\n  Attributes: The review mentions that Kall"", ""\n  Attributes: The review mentions that Kallum was fantastic throughout the purchase of the new apartment, which implies that the product was of good quality and met the customer's expectations. This likely contributed to the positive sentiment expressed in the review.\n\nOverall, the review expresses a positive sentiment towards Kallum and the banking_finance_insurance services provided. The review mentions various attributes such as price, service, and product, which likely contributed to the positive sentiment expressed in the review""]",5,positive,"defaultdict(<class 'list'>, {('banking_finance_insurance', 'price', 'others'): ['purchase'], ('banking_finance_insurance', 'product', 'mortgage'): ['apartment'], ('banking_finance_insurance', 'price', 'premium'): ['pro']})","Counter({('banking_finance_insurance', 'price', 'others'): 1, ('banking_finance_insurance', 'product', 'mortgage'): 1, ('banking_finance_insurance', 'price', 'premium'): 1})","[{'path': ('banking_finance_insurance', 'price'), 'count': 2, 'keywords': ['pro', 'purchase']}, {'path': ('banking_finance_insurance', 'product'), 'count': 1, 'keywords': ['apartment']}]","[(""banking_finance_insurance, price""):""1"", (""banking_finance_insurance, product""):""1""]","[('banking_finance_insurance, service': '0')]",2,,,,
